ACCIDENTES,PRECIPITACION_PROM,ATROPELLOS,CHOQUES,CAIDAD_OCU,VOLCAMIENTOS,OTRO,MUERTOS,DANOS,HERIDOS,SEMANA_SANTA,VAC_MITAD_ANO,FERIA_FLORES,VAC_DICIEMBRE,PERIODO2015,PERIODO2016,PERIODO2017,PERIODO2018,MESagosto,MESdiciembre,MESenero,MESfebrero,MESjulio,MESjunio,MESmarzo,MESmayo,MESnoviembre,MESoctubre,MESseptiembre,DIA_NOMBREjueves,DIA_NOMBRElunes,DIA_NOMBREmartes,DIA_NOMBREmiercoles,DIA_NOMBREsabado,DIA_NOMBREviernes,DIA_MUJER,DIA_MADRE,Acc_A_M,Acc_B_M,Acc_MB_H,Acc_MB_NoM,Acc_Prom
132,0.058333333333333334,14,90,17,1,10,5,60,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,44,0,20,8,60
123,0,9,69,22,5,18,5,47,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,35,2,17,7,62
114,0,11,81,16,1,5,0,55,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26,1,16,10,61
145,0.020833333333333336,16,86,21,7,15,0,57,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,0,15,17,77
129,0,8,96,10,3,12,0,67,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,33,1,14,7,71
120,0.7916666666666666,16,76,12,5,11,2,55,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29,1,8,9,70
69,0.07083333333333333,8,41,5,1,14,2,26,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,5,41
62,0,5,40,6,1,10,0,22,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,11,10,33
145,0,7,102,20,4,12,2,74,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,58,0,9,7,70
131,0,13,92,15,0,11,2,61,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,34,1,9,11,76
108,0.029166666666666667,9,79,8,3,9,0,52,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,34,2,12,3,56
118,0.004166666666666667,7,85,11,1,14,0,55,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,39,2,12,7,58
122,0,9,80,13,6,14,0,58,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33,0,14,8,67
70,0,6,46,10,2,6,2,31,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,7,4,36
123,0.15,6,84,15,8,10,0,57,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,38,1,16,7,58
111,0.025,9,79,11,5,7,2,55,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32,1,13,7,56
109,0.037500000000000006,16,71,12,3,7,4,43,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,26,1,16,8,58
63,0.05416666666666667,3,39,10,0,11,2,18,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15,0,7,1,40
35,0.22083333333333333,7,17,5,1,5,2,12,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,7,1,19
70,0.049999999999999996,8,44,8,0,10,0,28,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,0,8,5,41
67,0.008333333333333333,5,46,5,3,8,1,29,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,4,5,33
132,0,9,100,8,4,11,2,69,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1,10,10,69
120,0,15,83,4,4,14,2,55,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0,13,9,68
113,0.12083333333333333,11,72,16,5,9,2,50,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1,12,5,61
136,0,13,97,13,1,12,0,74,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,2,12,4,80
134,0,12,99,13,0,10,2,64,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,1,16,12,66
111,0,8,90,6,0,7,0,61,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,13,4,59
84,0,10,50,9,4,11,4,29,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,14,4,50
129,0.03333333333333333,10,92,11,5,11,0,59,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,2,16,8,67
144,0.0625,8,102,15,5,14,2,71,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,1,26,7,62
119,0,8,87,9,2,13,0,57,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,1,18,9,55
120,0,15,69,19,3,14,2,49,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,1,10,9,70
119,0.20416666666666666,11,81,11,3,13,0,56,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,2,11,3,65
105,0,12,66,18,4,5,0,44,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1,18,9,52
57,0.004166666666666667,7,38,5,2,5,0,19,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,3,34
137,0.025,13,95,15,2,12,2,67,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,1,16,5,76
106,0,9,73,13,3,8,0,48,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,13,7,59
109,0,15,79,8,1,6,2,45,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,13,8,57
118,0,13,81,8,8,8,0,60,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,3,11,9,62
119,0,16,85,9,1,8,0,61,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1,14,5,64
111,0,8,83,12,2,6,0,58,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,4,13,7,64
87,0,8,56,8,8,7,2,37,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,12,9,42
150,0.07083333333333333,16,111,13,3,7,0,79,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,1,13,11,67
76,0,9,52,7,1,7,2,30,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,10,5,38
129,0,13,96,7,0,13,3,61,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,1,8,11,74
128,0,5,79,14,7,23,0,52,76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36,0,10,14,67
133,0,11,95,13,7,7,0,66,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,2,10,5,69
113,0,8,82,9,4,10,0,57,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,1,10,3,62
67,0,5,45,3,1,13,0,29,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,4,46
110,0.05416666666666667,9,78,10,1,12,0,58,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,10,8,57
53,0,6,29,9,1,8,1,16,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0,9,5,28
141,0.016666666666666666,14,92,10,4,21,0,67,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,34,2,20,8,76
132,0,16,83,14,2,17,0,48,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,43,3,13,10,62
122,0,14,74,14,2,18,4,48,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36,1,12,6,67
110,0.0125,10,71,21,0,8,1,46,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,33,0,12,6,58
65,0,7,41,6,5,6,2,21,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,9,4,36
107,0,2,67,20,2,16,3,45,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,1,9,9,62
122,0,17,77,12,5,11,0,58,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,31,1,7,6,76
118,0.0375,8,79,13,5,13,0,59,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,37,0,14,4,63
124,1.025,11,80,16,2,15,4,63,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,38,0,13,12,61
152,0,12,116,10,4,10,1,81,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,37,0,15,7,93
124,0.0875,9,95,7,3,10,2,68,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,30,1,11,7,75
99,0.04583333333333334,9,63,14,5,8,2,47,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21,0,15,9,54
71,0.1,9,40,8,3,11,4,23,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18,0,6,4,42
140,0.1125,12,97,10,6,15,0,76,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34,5,17,12,72
111,0.4125,11,81,7,3,9,1,55,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,29,2,13,10,57
109,0.17916666666666667,9,84,8,3,5,0,57,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27,1,18,10,50
128,0,12,99,8,4,5,0,67,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,43,0,14,8,62
122,0.04166666666666667,12,92,7,3,8,2,74,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,34,0,12,10,64
70,0,3,44,6,4,13,0,31,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,7,5,46
110,0.008333333333333333,10,79,6,5,10,0,50,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,33,0,12,3,60
145,0.29583333333333334,11,111,15,2,6,0,73,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48,1,14,12,70
140,0.3875,10,100,10,6,14,2,67,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,36,2,16,6,80
120,0.03333333333333333,7,82,13,5,13,2,53,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,1,17,3,75
137,0,13,99,13,2,10,4,70,63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,32,3,11,18,71
122,0,13,76,19,3,11,3,49,70,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,29,2,14,6,69
77,0,6,54,8,3,6,0,33,44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,11,4,45
133,0.0625,11,91,12,5,14,4,61,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,39,0,12,6,76
109,0,6,81,8,5,9,0,50,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,35,1,9,5,59
130,0.10833333333333334,9,88,15,6,12,2,54,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,32,0,23,9,66
88,0.07916666666666666,9,61,7,2,9,0,30,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22,0,3,3,59
128,0.020833333333333332,9,90,12,5,12,3,68,57,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,10,12,73
131,0,13,87,9,3,19,0,60,71,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,37,1,17,10,63
84,0.08333333333333333,8,51,8,5,12,0,35,49,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,12,8,48
77,0.025,5,46,7,3,16,0,23,54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,7,7,49
115,0.058333333333333334,8,83,9,3,12,0,61,54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,13,8,67
109,0.12916666666666668,14,73,6,2,14,0,47,62,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,11,9,65
118,0.10416666666666667,8,82,9,3,16,0,50,68,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,37,3,14,6,57
128,0.020833333333333336,21,82,10,1,14,1,59,68,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43,1,15,13,56
120,0.004166666666666667,13,88,10,4,5,0,72,48,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1,17,8,61
71,0,7,50,5,2,7,1,25,45,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,3,46
79,0.10416666666666667,10,43,14,3,9,1,29,49,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,10,4,46
134,0.20833333333333334,14,92,10,4,14,1,69,64,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,17,7,78
143,0.020833333333333332,13,95,18,6,11,0,64,79,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1,18,6,90
110,0,8,72,11,3,16,0,45,65,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,39,3,7,6,54
115,0,11,78,10,5,11,1,49,65,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,11,6,65
102,0,12,75,7,5,3,0,48,54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1,13,10,55
83,0.025,9,52,13,1,8,0,31,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,9,1,52
107,0,10,81,6,5,5,1,54,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,35,1,15,7,49
94,0,10,67,10,1,6,2,40,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,9,6,50
116,0,10,84,11,1,10,1,53,62,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,2,19,6,60
110,0,16,78,7,1,8,0,57,53,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,10,6,56
137,0,14,92,8,6,17,1,59,77,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,41,2,14,8,72
144,0,10,96,15,6,17,0,63,81,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44,2,14,12,72
90,0,13,61,7,2,7,0,38,52,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,4,48
129,0,12,86,15,3,13,2,58,69,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0,9,11,74
91,0,7,56,17,1,10,0,36,55,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,10,5,48
111,0,10,79,8,0,14,1,56,54,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,9,4,61
105,0,9,67,12,6,11,0,41,64,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,9,7,60
101,0,5,72,7,2,15,1,57,43,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,8,2,62
109,0,14,66,10,3,16,1,40,68,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,2,18,6,52
60,0,2,44,2,4,8,0,23,37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10,6,32
77,0,13,43,5,4,12,2,28,47,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,9,2,51
120,0.03333333333333333,11,72,13,6,18,0,50,70,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,14,6,65
127,0.19166666666666665,13,90,10,1,13,0,64,63,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,1,11,8,60
92,0.08333333333333334,11,65,4,0,12,2,39,51,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,13,7,50
100,0.7958333333333334,9,74,8,4,5,2,45,53,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,0,8,10,48
90,0,10,65,7,4,4,1,47,42,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,6,12,51
60,0,9,28,7,7,9,0,14,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,9,28
124,0,7,91,15,1,10,0,60,64,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,1,9,5,63
98,0,3,75,9,1,10,0,52,46,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,1,14,7,46
116,0,12,94,1,0,9,1,56,59,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,0,10,6,63
118,0,14,83,5,1,15,2,56,60,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,12,9,58
129,0,14,90,10,4,11,0,64,65,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,9,11,72
113,0,12,74,6,5,16,1,50,62,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,14,9,66
61,0.17083333333333334,6,44,9,0,2,0,31,30,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,4,34
141,0,12,100,15,2,12,0,67,74,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,1,19,9,79
125,0.0125,8,90,18,1,8,1,63,61,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,1,14,6,58
116,0,10,81,12,5,8,0,50,66,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,11,4,68
144,0,10,105,10,3,16,0,78,66,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49,1,13,9,71
77,0.09166666666666667,7,48,9,7,6,0,35,42,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,1,15,2,46
128,0.19166666666666668,13,78,10,6,21,1,52,75,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,11,10,72
62,0,4,40,6,4,8,0,25,37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,4,39
141,0,11,102,11,4,13,0,68,73,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,2,16,4,76
124,0,12,76,15,6,15,0,48,76,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,3,15,11,70
99,0,7,72,13,2,5,0,58,41,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1,11,4,49
136,0,9,84,20,5,18,0,59,77,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,0,20,4,69
133,0,12,86,17,5,13,0,52,81,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,4,7,6,82
110,0.020833333333333336,9,77,14,4,6,0,50,60,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,10,4,58
71,0,7,41,9,3,11,0,24,47,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9,5,43
137,0,10,94,13,4,16,0,72,65,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,0,6,9,73
106,0,12,62,15,5,12,1,43,62,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,3,12,10,57
123,0.029166666666666667,13,80,15,5,10,1,50,72,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,1,13,7,74
114,0,11,78,10,6,9,0,47,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,1,15,9,55
144,0,8,109,15,1,11,0,80,64,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,2,21,3,66
141,0,21,103,6,2,9,1,77,63,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,1,12,11,72
66,0,9,44,5,3,5,1,34,31,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,7,5,37
115,0,11,82,14,3,5,0,55,60,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,1,18,4,62
73,0.004166666666666667,6,46,7,4,10,1,28,44,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,2,9,5,39
131,0.012499999999999999,11,100,6,1,13,0,73,58,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,2,10,9,73
112,0.07916666666666666,9,85,3,2,13,0,56,56,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,1,10,7,59
137,0,12,100,13,2,10,0,70,67,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,1,10,12,67
141,0,13,100,17,2,9,1,67,73,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,2,17,11,76
77,0,9,52,5,1,10,1,29,47,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,3,48
129,0.1625,12,91,12,1,13,1,61,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,1,10,8,64
130,0.041666666666666664,4,93,12,3,18,0,71,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,1,10,14,57
143,0,14,100,11,7,11,0,67,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,7,16,9,66
